Time (sec),Temperature (C),dT/dt (C/sec),h=-mcpdT/dt / A(T-Tw) (W/m2K),m (kg),cp (J/kg),Tw,rho (kg/m3),r (m),pi,V (m3),A (m2),q''=h(T-Tw) (W/m2),Te=T-Tw,ln(Te),ln(q)
92.16,341.4959,-3.5977,758.301183358491,,,,,,,,,183126.600501685,241.495865390349,5.48685235240921,12.1179329986562
92.18,341.4203,-3.5290,744.053793258827,,,,,,,,,179629.699319165,241.420312545439,5.48653944988501,12.0986527848716
92.20,341.3547,-3.2297,681.132947376486,,,,,,,,,164394.640683512,241.354703684075,5.48626765097429,12.0100251618241
92.22,341.2911,-3.2710,690.019215847159,,,,,,,,,166495.511680099,241.291123285149,5.48600418490563,12.022723631163
92.24,341.2239,-3.3336,703.422101309985,,,,,,,,,169682.196919555,241.223863457738,5.4857253963511,12.0416825365826
92.26,341.1578,-3.3475,706.53999999876,,,,,,,,,170387.617038291,241.157778807414,5.48545140312687,12.0458312207737
92.28,341.0900,-3.1491,664.863677851248,,,,,,,,,160291.96057477,241.089964626753,5.48517016103903,11.984752184968
92.30,341.0318,-2.9683,626.837167298921,,,,,,,,,151087.699285752,241.031813631597,5.48492893154864,11.9256157371757
92.32,340.9712,-3.1134,657.638399369695,,,,,,,,,158471.935704271,240.97123260466,5.48467755958023,11.9733327948195
92.34,340.9073,-3.1363,662.659492512588,,,,,,,,,159639.495058758,240.907278719357,5.4844121238566,11.9806733961582
92.36,340.8458,-2.8140,594.710580738309,,,,,,,,,143233.533791966,240.845780167805,5.48415681234066,11.872231680619
92.38,340.7947,-2.9118,615.506405125116,,,,,,,,,148210.691791193,240.794718880408,5.4839447816344,11.9063901335819
92.40,340.7293,-3.1853,673.510106978231,,,,,,,,,162133.622682548,240.72930903736,5.48367310321481,11.9961761056018
92.42,340.6673,-2.9827,630.822558529913,,,,,,,,,151818.36600136,240.667306437427,5.48341550854844,11.9304401247764
92.44,340.6100,-3.1519,666.779641672636,,,,,,,,,160433.851464519,240.61000282202,5.48317737716524,11.985636996191
92.46,340.5412,-3.5933,760.37322556015,,,,,,,,,182901.110750449,240.541229756886,5.48289150835334,12.1167009073537
92.48,340.4663,-3.6801,778.983674489237,,,,,,,,,187319.298815312,240.466270282408,5.48257983140411,12.1405699200453
92.50,340.3940,-3.5645,754.748393905689,,,,,,,,,181437.004417725,240.394025191389,5.48227934873901,12.1086637893418
92.52,340.3237,-3.4811,737.2907514564,,,,,,,,,177188.432745652,240.32368830837,5.48198671594622,12.0849690370633
92.54,340.2548,-3.6718,777.897640808853,,,,,,,,,186893.628072317,240.254781950471,5.48169995171255,12.1382949001515
92.56,340.1768,-3.9106,828.762441789136,,,,,,,,,199049.5263586,240.176818255532,5.48137539481167,12.201308948916
92.58,340.0984,-3.8954,825.817146181345,,,,,,,,,198277.341801321,240.098359204787,5.48104866940455,12.1974220457572
92.60,340.0210,-3.5892,761.139833989726,,,,,,,,,182689.54586737,240.021002329824,5.48072642922084,12.1155435205175
92.62,339.9548,-3.3394,708.362754327574,,,,,,,,,169975.038029106,239.954792923094,5.48045054277905,12.0434068701282
92.64,339.8874,-3.3544,711.751386988954,,,,,,,,,170740.209403328,239.88742772338,5.48016976215051,12.0478984370092
92.66,339.8206,-3.3285,706.460714649571,,,,,,,,,169423.844479154,239.820617007974,5.47989121474413,12.0401588097311
92.68,339.7543,-3.3147,703.728646174983,,,,,,,,,168721.959292484,239.754286271489,5.47961459169128,12.0360074277718
92.70,339.6880,-3.2692,694.242205123687,,,,,,,,,166401.544497458,239.688027131412,5.47933819080364,12.0221590891619
92.72,339.6235,-3.2059,680.997261437977,,,,,,,,,163182.960820613,239.62351988911,5.47906902456681,12.0026273093249
92.74,339.5598,-3.1311,665.271884899278,,,,,,,,,159372.393084458,239.559790067766,5.47880303107164,11.9789988376439
92.76,339.4983,-3.0215,642.150314267665,,,,,,,,,153793.894069374,239.498277353905,5.4785462241483,11.9433686348064
92.78,339.4389,-3.5452,753.650946860083,,,,,,,,,180453.377354916,239.438931386916,5.47829840056638,12.1032277261879
92.80,339.3565,-3.6563,777.537676018686,,,,,,,,,186108.672149912,239.356468361591,5.47795394017188,12.1340860409531
92.82,339.2927,-3.1319,666.188558019647,,,,,,,,,159414.044228328,239.292678190409,5.47768739766566,11.9792601482847
92.84,339.2312,-3.1685,674.154108589128,,,,,,,,,161278.691727608,239.231193094903,5.47743041948951,11.9908891520243
92.86,339.1659,-3.1191,663.816133670529,,,,,,,,,158762.207999021,239.165937593525,5.47715761057158,11.9751628145795
92.88,339.1064,-3.1920,679.515693491768,,,,,,,,,162476.57164916,239.106430072653,5.47690876692013,11.9982890958911
92.90,339.0383,-3.4591,736.584346516052,,,,,,,,,176071.837326357,239.038255644658,5.47662360458122,12.07864735737
92.92,338.9681,-3.3319,709.700435398137,,,,,,,,,169595.739284519,238.968064306424,5.47632992085442,12.0411728798812
92.94,338.9050,-3.2302,688.223215028405,,,,,,,,,164419.952809044,238.904979109514,5.4760658959292,12.0101791216914
92.96,338.8389,-2.9382,626.183857178593,,,,,,,,,149557.035564853,238.838855154642,5.47578907831042,11.9154331078519
92.98,338.7874,-3.0201,643.775195878529,,,,,,,,,153725.437369409,238.78744995701,5.47557382551852,11.9429234159593
93.00,338.7181,-3.5115,748.730796209806,,,,,,,,,178735.555848592,238.718050270377,5.47528314954897,12.0936626508498
93.02,338.6470,-3.4506,735.966720732309,,,,,,,,,175636.243314082,238.646990911924,5.47498543458098,12.0761703358912
93.04,338.5800,-3.3141,707.051929324156,,,,,,,,,168688.46825775,238.580026814993,5.47470479624793,12.0358089096935
93.06,338.5144,-3.2152,686.14294296645,,,,,,,,,163654.991124794,238.514427354238,5.47442980055014,12.0055157782409
93.08,338.4514,-3.1528,672.997689827061,,,,,,,,,160477.253993165,238.451418807103,5.47416559485068,11.9859074918403
93.10,338.3883,-3.2230,688.177015435141,,,,,,,,,164053.360208922,238.38831656589,5.47390092629686,12.0079470210135
93.12,338.3225,-3.3047,705.801762187996,,,,,,,,,168208.438875007,238.322497741517,5.47362478897077,12.0329591969331
93.14,338.2561,-3.3349,712.451905212719,,,,,,,,,169746.033917037,238.256130238511,5.47334627248036,12.042058680889
93.16,338.1891,-3.1988,683.583465412598,,,,,,,,,162822.132518964,238.189103097582,5.47306490901324,12.000413672444
93.18,338.1282,-3.0836,659.130319053027,,,,,,,,,156957.50110435,238.128176731198,5.47280908639544,11.9637303540835
93.20,338.0658,-3.0192,645.530668505451,,,,,,,,,153678.748104497,238.065758301302,5.47254693089256,11.9426196512907
93.22,338.0074,-3.0899,660.813043148127,,,,,,,,,157278.399927542,238.007408537616,5.47230180149631,11.9657727619286
93.24,337.9422,-3.0787,658.598247553139,,,,,,,,,156708.290469103,237.942161327205,5.47202762450383,11.9621413335758
93.26,337.8843,-2.8895,618.264994068887,,,,,,,,,147075.510340231,237.884259583107,5.47178425111454,11.8987014096585
93.28,337.8266,-3.0637,655.705605943198,,,,,,,,,155944.223241505,237.826582277252,5.47154176218613,11.9572536789741
93.30,337.7617,-3.0854,660.529572843005,,,,,,,,,157048.641451214,237.761711069584,5.4712689581286,11.9643108545073
93.32,337.7032,-2.9805,638.226726097981,,,,,,,,,151708.513328982,237.703165858479,5.47102269299213,11.9297162832675
93.34,337.6425,-3.1697,678.913379923375,,,,,,,,,161338.666901638,237.642491181787,5.47076740643961,11.9912609557919
93.36,337.5764,-3.4886,747.425023778069,,,,,,,,,177570.530073074,237.576378130202,5.4704891639022,12.0871231614984
93.38,337.5029,-3.5993,771.386789424502,,,,,,,,,183206.636282254,237.502947670307,5.47018003464108,12.1183699548142
93.40,337.4324,-3.5727,765.90252956782,,,,,,,,,181850.079969111,237.432405493849,5.46988297451907,12.1109378901682
93.42,337.3600,-3.8064,816.267049438372,,,,,,,,,193749.180388184,237.360041081521,5.4695781490594,12.1743197169521
93.44,337.2801,-4.0123,860.710387686498,,,,,,,,,204229.488189508,237.280148016403,5.46924150219423,12.2269995826586
93.46,337.1995,-3.7819,811.544626223753,,,,,,,,,192498.018255332,237.19954767128,5.46890176017099,12.1678411378795
93.48,337.1289,-3.7617,807.468110711836,,,,,,,,,191474.003692376,237.128873762679,5.46860376449572,12.1625073274342
93.50,337.0491,-4.1580,892.822851488513,,,,,,,,,211642.833885651,237.04907813773,5.46826720044679,12.2626553870515
93.52,336.9626,-3.9425,846.856405158919,,,,,,,,,200673.257134663,236.962554586813,5.46790213112821,12.2094332779473
93.54,336.8914,-3.6033,774.241478661224,,,,,,,,,183411.131857809,236.891379385865,5.46760172124922,12.1194855341152
93.56,336.8184,-3.8568,828.95086852353,,,,,,,,,196310.835975855,236.818421247945,5.46729369241638,12.1874545798406
93.58,336.7371,-4.1467,891.573331499206,,,,,,,,,211068.492814004,236.737108835553,5.4669502800475,12.2599379702765
93.60,336.6526,-3.9401,847.451756122497,,,,,,,,,200551.621984172,236.652553417073,5.46659304614012,12.2088269588452
93.62,336.5795,-3.4238,736.627319121662,,,,,,,,,174270.927021168,236.579505670472,5.46628432763393,12.0683664190941
93.64,336.5156,-3.6706,789.944523513309,,,,,,,,,186834.205230988,236.515602893271,5.46601417993452,12.1379768995289
93.66,336.4327,-3.9512,850.638857673217,,,,,,,,,201118.826801026,236.432682314976,5.46566352603963,12.2116511904788
93.68,336.3576,-3.7688,811.622853253457,,,,,,,,,191833.192358354,236.35755399121,5.46534571776599,12.1643814835931
93.70,336.2819,-3.9120,842.731166412617,,,,,,,,,199122.14690395,236.281930513599,5.46502571285427,12.2016737189437
93.72,336.2011,-3.8695,833.871648755916,,,,,,,,,196961.379161718,236.20107417679,5.46468345149547,12.1907629436364
93.74,336.1271,-3.6077,777.687962490781,,,,,,,,,183633.241188468,236.127148734985,5.46437042576962,12.1206957930053
93.76,336.0568,-3.3132,714.423739194663,,,,,,,,,168644.557637722,236.056766293667,5.46407231124433,12.0355485698103
93.78,335.9946,-3.3990,733.114703615322,,,,,,,,,173011.125664731,235.994619684388,5.46380900681823,12.0611111816129
93.80,335.9208,-3.9137,844.396891214605,,,,,,,,,199210.794975762,235.920805782706,5.46349617999248,12.2021188143097
93.82,335.8381,-3.7118,801.112602518173,,,,,,,,,188932.850195612,235.838070206025,5.46314542632683,12.149146940941
93.84,335.7723,-3.2526,702.196282302145,,,,,,,,,165558.455850107,235.772333210488,5.46286664962688,12.0170796189897
93.86,335.7080,-3.2967,711.922748286038,,,,,,,,,167805.863206405,235.707966363484,5.4625936081129,12.0305630140401
93.88,335.6405,-3.3624,726.309648835787,,,,,,,,,171147.942112097,235.640463246541,5.46230718255947,12.0502836200011
93.90,335.5735,-3.5376,764.359637081834,,,,,,,,,180062.852059982,235.57347003228,5.46202283946186,12.1010612470349
93.92,335.4990,-3.6944,798.501027022765,,,,,,,,,188046.162339387,235.498961147893,5.46170650218514,12.1444427560294
93.94,335.4257,-3.8244,826.855006980919,,,,,,,,,194662.914072714,235.425694262267,5.46139534036605,12.1790246959327
93.96,335.3460,-3.7780,817.100144291518,,,,,,,,,192301.238803891,235.345985614321,5.4610567106136,12.166818373594
93.98,335.2746,-3.7633,814.174017551945,,,,,,,,,191554.445668461,235.274574647354,5.46075323484758,12.1629273587786
94.00,335.1955,-3.7804,818.147830016621,,,,,,,,,192424.649391747,235.195452865575,5.46041688278306,12.1674599243494
94.02,335.1234,-3.8367,830.593927794268,,,,,,,,,195292.033479286,235.123358050432,5.4601103042919,12.1822513248361
94.04,335.0420,-3.9209,849.104077581579,,,,,,,,,199575.106116826,235.041982939543,5.45976414899457,12.2039459162279
94.06,334.9665,-3.8798,840.46765882741,,,,,,,,,197481.762882442,234.966522278753,5.45944304560771,12.193401519224
94.08,334.8868,-3.9353,852.797445157929,,,,,,,,,200310.856305049,234.886792218231,5.45910366283089,12.20762572041
94.10,334.8091,-3.7133,804.944949077096,,,,,,,,,189008.405738666,234.809108318988,5.45877287902008,12.1495467678606
94.12,334.7383,-3.6786,797.672355298352,,,,,,,,,187244.220948857,234.738260270813,5.45847110734185,12.1401690381468
94.14,334.6620,-3.7575,815.039109328573,,,,,,,,,191258.677115752,234.661962753309,5.4581460222037,12.1613821211995
94.16,334.5880,-3.4606,750.880549608899,,,,,,,,,176147.536299864,234.587959951302,5.45783061329667,12.0790771972956
94.18,334.5235,-3.6343,788.771900690594,,,,,,,,,184985.576429899,234.523537499166,5.45755595598006,12.1280331357772
94.20,334.4426,-3.9163,850.285683121868,,,,,,,,,199343.177227895,234.442589337735,5.45721073632515,12.2027831271317
94.22,334.3669,-3.7205,808.03534851568,,,,,,,,,189376.726784122,234.366883988426,5.45688776780905,12.1514935735362
94.24,334.2938,-3.8720,841.202189382523,,,,,,,,,197088.430554707,234.293767945823,5.45657574655062,12.1914077930654
94.26,334.2120,-3.9007,847.729687014173,,,,,,,,,198548.46746127,234.212002366682,5.45622669821375,12.1987885178757
94.28,334.1377,-4.0014,869.882868909046,,,,,,,,,203672.40808332,234.137738956457,5.45590957020323,12.2242681393501
94.30,334.0519,-4.3110,937.523079867044,,,,,,,,,219429.101953688,234.051946736934,5.45554308532283,12.2987844613892
94.32,333.9653,-4.1794,909.241881528147,,,,,,,,,212731.050452194,233.965300954528,5.45517281784306,12.2677839729138
94.34,333.8848,-4.1991,913.850676440066,,,,,,,,,213735.757455671,233.884772387854,5.45482856838342,12.2724957527927
94.36,333.7973,-4.1077,894.286004362219,,,,,,,,,209081.686388204,233.797337058087,5.45445465914456,12.25048029855
94.38,333.7205,-4.0408,880.010027331852,,,,,,,,,205676.353571975,233.720465885572,5.45412581103344,12.2340591131361
94.40,333.6357,-4.4273,964.551776810836,,,,,,,,,225353.73595743,233.635706631045,5.45376309300192,12.3254266064479
94.42,333.5434,-4.2723,931.138105066783,,,,,,,,,217461.132873304,233.543372019672,5.45336780726763,12.2897754141091
94.44,333.4648,-3.8960,849.414708666704,,,,,,,,,198308.447948307,233.464815154407,5.45303138119133,12.1975789154578
94.46,333.3875,-4.0822,890.302780014287,,,,,,,,,207785.568247999,233.387531649249,5.4527002978996,12.2442619050334
94.48,333.3015,-4.0526,884.174324914318,,,,,,,,,206279.220317476,233.301527204452,5.45233172510305,12.2369859684286
94.50,333.2254,-4.1937,915.263513218865,,,,,,,,,213462.724109339,233.225427460358,5.45200548566926,12.2712175020718
94.52,333.1338,-4.4048,961.713486710308,,,,,,,,,224207.898386094,233.133777870821,5.45161244275441,12.3203290181972
94.54,333.0492,-4.5637,996.769611928911,,,,,,,,,232296.394583397,233.049234049045,5.45124973617548,12.3557693981189
94.56,332.9512,-4.6228,1010.10346957925,,,,,,,,,235304.843774802,232.951228127962,5.45082911031571,12.3686371600318
94.58,332.8643,-4.3740,956.095265600033,,,,,,,,,222640.473995141,232.864320121295,5.45045596687728,12.3133135251732
94.60,332.7763,-4.5067,985.465773137751,,,,,,,,,229393.043409462,232.77626647455,5.45007776252684,12.3431921580627
94.62,332.6841,-4.7471,1038.44968024172,,,,,,,,,241630.679367901,232.684051972221,5.44968153324636,12.3951657211197
94.64,332.5864,-4.5285,991.041789482114,,,,,,,,,230502.823631048,232.586381399215,5.449261688926,12.34801839137
94.66,332.5029,-4.3610,954.726933038527,,,,,,,,,221976.791813849,232.502911704169,5.44890274840778,12.3103281140105
94.68,332.4119,-4.1399,906.679839786238,,,,,,,,,210723.221701715,232.411941299363,5.4485114061851,12.2583008058775
94.70,332.3373,-4.2018,920.518953343629,,,,,,,,,213870.90221429,232.337315204038,5.4481902605569,12.2731278512882
94.72,332.2439,-4.2268,926.369185171187,,,,,,,,,215143.565724207,232.243871199634,5.44778798853901,12.27906083182
94.74,332.1682,-3.8933,853.574791883565,,,,,,,,,198172.96139399,232.168244983765,5.44746230273582,12.1968954707545
94.76,332.0881,-3.9553,867.46077182384,,,,,,,,,201327.354714369,232.088137301099,5.44711720168167,12.2126874926806
94.78,332.0100,-3.7975,833.12955435648,,,,,,,,,193294.414741669,232.010032210383,5.44678061301752,12.17196977053
94.80,331.9362,-3.7527,823.555001605431,,,,,,,,,191012.248200011,231.936237200495,5.44646249423793,12.1600928316744
94.82,331.8599,-3.9368,864.24972053478,,,,,,,,,200384.875856893,231.859925546634,5.44613342012875,12.2079951755689
94.84,331.7788,-3.9149,859.739748795581,,,,,,,,,199269.417259655,231.778765072586,5.44578331787663,12.2024130436467
94.86,331.7033,-4.0870,897.831195852636,,,,,,,,,208030.477856978,231.703330000045,5.44545780336805,12.2454398761078
94.88,331.6153,-4.1672,915.795277589762,,,,,,,,,212112.183909982,231.615284660814,5.445077739466,12.2648705830801
94.90,331.5366,-4.0853,898.110223722814,,,,,,,,,207945.42533428,231.536641986228,5.44473814171927,12.2450309460557
94.92,331.4519,-4.3464,955.856576539956,,,,,,,,,221234.793131396,231.451871087428,5.44437195164174,12.3069798288985
94.94,331.3628,-4.4513,979.296695519305,,,,,,,,,226572.810801788,231.36278498483,5.44398697634967,12.3308216327414
94.96,331.2738,-4.3930,966.849542236246,,,,,,,,,223606.986237849,231.27381921355,5.44360237309273,12.3176452641303
94.98,331.1871,-4.5819,1008.79452777641,,,,,,,,,233220.244853479,231.187063799349,5.44322718280787,12.3597385429558
95.00,331.0905,-4.6695,1028.51188157243,,,,,,,,,237679.36967223,231.090543464462,5.44280959677396,12.3786778581312
95.02,331.0003,-4.7319,1042.65321430099,,,,,,,,,240853.188465121,231.000283854294,5.44241893932751,12.3919428503561
95.04,330.9013,-5.0086,1104.10853933639,,,,,,,,,254940.063265059,230.901269379085,5.44199021387277,12.4487837504935
95.06,330.7999,-5.1442,1134.50151476916,,,,,,,,,261842.881109028,230.799939621328,5.44155127302788,12.4754999124335
95.08,330.6955,-4.8310,1065.90750072195,,,,,,,,,245900.064448867,230.695500577974,5.44109866164307,12.4126804902981
95.10,330.6067,-4.7191,1041.61081869046,,,,,,,,,240202.433016587,230.60669945669,5.44071365969695,12.3892373177049
95.12,330.5067,-4.6630,1029.67169671895,,,,,,,,,237346.263905983,230.506737887705,5.44028009362641,12.3772753829918
95.14,330.4202,-4.6814,1034.13881113916,,,,,,,,,238286.452333704,230.420181282259,5.43990451735666,12.3812288101644
95.16,330.3195,-4.9617,1096.52955183994,,,,,,,,,252552.117135902,230.319480867731,5.4394673923405,12.4393729108977
95.18,330.2217,-4.8730,1077.3900685706,,,,,,,,,248038.587815806,230.221713612864,5.43904281683018,12.4213396090748
95.20,330.1246,-4.7300,1046.21587827902,,,,,,,,,240759.968808805,230.124560147992,5.43862072819016,12.3915557361086
95.22,330.0325,-4.5046,996.744012423522,,,,,,,,,229283.529780191,230.032512784002,5.43822065886327,12.3427146380071
95.24,329.9444,-4.3919,972.200370140069,,,,,,,,,223552.009461584,229.944378060025,5.43783744515488,12.3173993704904
95.26,329.8568,-4.8801,1080.66240998617,,,,,,,,,248397.641048847,229.856834801931,5.43745665773326,12.4227861324136
95.28,329.7492,-4.9743,1102.03879107415,,,,,,,,,253192.503264424,229.749175178888,5.43698817114834,12.4419053608534
95.30,329.6579,-4.8488,1074.6694883558,,,,,,,,,246806.299079405,229.657863886141,5.43659065310362,12.4163590936998
95.32,329.5552,-4.8979,1086.04569360247,,,,,,,,,249307.461221548,229.555222851243,5.43614362300117,12.4264421977503
95.34,329.4619,-4.5418,1007.4777634288,,,,,,,,,231177.808172588,229.461946024306,5.43573720322193,12.3509424257608
95.36,329.3736,-4.6103,1023.06572262945,,,,,,,,,234664.218880061,229.373552147691,5.43535190662626,12.3659109155088
95.38,329.2775,-4.5324,1006.21665368471,,,,,,,,,230702.874566661,229.277535530584,5.43493321528947,12.3488859042778
95.40,329.1923,-4.4316,984.189552258632,,,,,,,,,225568.622504753,229.192254669938,5.43456119138102,12.3263797042908
95.42,329.1003,-4.6359,1029.97756843758,,,,,,,,,235968.141903264,229.100272796441,5.43415978018961,12.3714520829602
95.44,329.0068,-4.4574,990.720601026165,,,,,,,,,226881.773844654,229.006819490435,5.43375178254506,12.3321843407221
95.46,328.9220,-4.2547,946.02062031989,,,,,,,,,216564.911750158,228.92197812446,5.43338123862038,12.285645604813
95.48,328.8366,-4.3138,959.523303793945,,,,,,,,,219574.08146097,228.836632307706,5.43300835292998,12.2994449555179
95.50,328.7494,-4.5140,1004.44199273227,,,,,,,,,229765.52947927,228.74942619062,5.43262719569618,12.3448146308793
95.52,328.6561,-4.5848,1020.61678566769,,,,,,,,,233370.224657578,228.656071441061,5.43221900317843,12.3603814185354
95.54,328.5660,-4.2375,943.673016342613,,,,,,,,,215691.597398372,228.566032580148,5.43182515143205,12.2816048765808
95.56,328.4866,-4.2048,936.702156541997,,,,,,,,,214023.863375998,228.486570550991,5.43147743640138,12.2738427988899
95.58,328.3978,-4.3544,970.406080117721,,,,,,,,,221638.654830534,228.39784227614,5.43108903061,12.3088036537991
95.60,328.3124,-4.1527,925.818031511008,,,,,,,,,211375.733196796,228.312396175536,5.43071484980823,12.2613925548964
95.62,328.2317,-3.9776,887.079146761217,,,,,,,,,202459.610974285,228.231733000914,5.43036148560833,12.2182956936567
95.64,328.1533,-4.3529,971.121159982788,,,,,,,,,221564.491154555,228.153293620419,5.4300177434753,12.3084689825435
95.66,328.0576,-4.6579,1039.59711349117,,,,,,,,,237088.040246049,228.057616906863,5.42959830276158,12.3761868289679
95.68,327.9670,-4.3326,967.371558469468,,,,,,,,,220528.771145972,227.96697837063,5.42920078675755,12.3037834467447
95.70,327.8843,-4.2509,949.484711024021,,,,,,,,,216372.672719928,227.884314731692,5.42883810866013,12.2847575366491
95.72,327.7969,-4.4733,999.542218784666,,,,,,,,,227692.661097553,227.796942258629,5.42845462800214,12.3357520209551
95.74,327.7054,-4.5250,1011.5123891694,,,,,,,,,230326.815808338,227.705382825285,5.42805261277835,12.3472545176249
95.76,327.6159,-4.7409,1060.18576711673,,,,,,,,,241315.180281353,227.615940306038,5.42765973629375,12.3938591600419
95.78,327.5157,-4.5300,1013.46423186754,,,,,,,,,230579.070437803,227.515745684392,5.42721944779551,12.3483491213702
95.80,327.4347,-4.2320,947.129689806591,,,,,,,,,215410.19486068,227.434740119558,5.42686334062245,12.2802993724854
95.82,327.3465,-4.3744,979.372687826737,,,,,,,,,222656.919409737,227.346465934047,5.42647513554517,12.3133873877865
95.84,327.2598,-4.2831,959.295556972252,,,,,,,,,218009.283363518,227.259765542544,5.42609370481875,12.2922929251009
95.86,327.1751,-4.6095,1032.79739362929,,,,,,,,,234625.896304771,227.175143694241,5.42572127810786,12.3657475940404
95.88,327.0754,-4.4174,990.192690379603,,,,,,,,,224848.386555076,227.075385164556,5.42528205558658,12.323181616523
95.90,326.9984,-4.2650,956.3558555974,,,,,,,,,217091.293958216,226.998446956345,5.42494317585599,12.288073253534
95.92,326.9048,-4.8052,1077.92986378879,,,,,,,,,244587.443260716,226.904784325226,5.4245304771749,12.4073281651068
95.94,326.8062,-4.5211,1014.63693810909,,,,,,,,,230125.98718587,226.806238312927,5.42409607726424,12.3463822083073
95.96,326.7239,-4.3146,968.641658720092,,,,,,,,,219614.253500568,226.723940193481,5.42373315490868,12.2996278931622
95.98,326.6337,-4.6782,1050.69058739926,,,,,,,,,238121.847896713,226.633654809955,5.42333485835111,12.3805377875963
96.00,326.5368,-4.3252,971.830200646059,,,,,,,,,220155.315972451,226.536812527636,5.42290745943272,12.3020885579396
96.02,326.4606,-4.1154,924.998721759302,,,,,,,,,209475.808184164,226.460646113923,5.42257118198578,12.2523635376154
96.04,326.3722,-3.9595,890.302157009623,,,,,,,,,201539.654657688,226.372196305383,5.42218053094911,12.2137414383155
96.06,326.3023,-4.0124,902.483933772497,,,,,,,,,204234.159697044,226.302266504977,5.42187156807753,12.227022456212
96.08,326.2117,-4.3111,970.043471153989,,,,,,,,,219435.181930936,226.211699224046,5.42147128305209,12.298812169168
96.10,326.1298,-3.8865,874.82379341296,,,,,,,,,197823.750195002,226.129823725107,5.4211092756056,12.1951317627271
96.12,326.0562,-3.8517,867.275192161869,,,,,,,,,196052.968770793,226.056239752562,5.42078381677731,12.1861401505326
96.14,325.9758,-4.1257,929.292054442015,,,,,,,,,209997.47437942,225.975755819317,5.42042771838213,12.2548507828626
96.16,325.8912,-4.0921,922.081196137419,,,,,,,,,208290.040414577,225.89121357978,5.42005352754169,12.2466868124457
96.18,325.8121,-4.0328,909.034309257861,,,,,,,,,205270.920375123,225.812071430733,5.41970311100728,12.2320859484305
96.20,325.7299,-4.1768,941.827595933089,,,,,,,,,212598.650706486,225.729901761755,5.41933915959296,12.26716139824
96.22,325.6450,-4.4181,996.62966596755,,,,,,,,,224884.502101223,225.645001127776,5.41896297281591,12.3233422253961
96.24,325.5532,-4.6153,1041.52103582018,,,,,,,,,234918.378169245,225.553176642515,5.41855594773889,12.3669934058549
96.26,325.4604,-4.4388,1002.10397163234,,,,,,,,,225934.75317007,225.460390903392,5.41814449341863,12.3280015337844
96.28,325.3756,-4.2415,957.924745799894,,,,,,,,,215892.889422936,225.375626185186,5.4177684599342,12.2825376813748
96.30,325.2907,-4.4410,1003.36110464104,,,,,,,,,226047.957552643,225.290731828312,5.41739170956725,12.3285024573032
96.32,325.1980,-4.7325,1069.66416423767,,,,,,,,,240886.216302463,225.197986766378,5.41697995646704,12.3920799694586
96.34,325.1014,-4.6869,1059.81936266653,,,,,,,,,238566.855972947,225.101431788063,5.41655110856799,12.3824048685735
96.36,325.0105,-4.7315,1070.32888016365,,,,,,,,,240835.246542228,225.010509391661,5.416147109521,12.391868354389
96.38,324.9122,-4.7313,1070.74865590462,,,,,,,,,240824.405653921,224.912171802317,5.41570997845373,12.3918233396644
96.40,324.8213,-4.5836,1037.74851031518,,,,,,,,,233307.925499073,224.82125792521,5.41530567727291,12.3601144287101
96.42,324.7288,-4.2965,973.145928808254,,,,,,,,,218693.943226426,224.728827149537,5.41489446268284,12.2954285118434
96.44,324.6494,-4.1808,947.283606200115,,,,,,,,,212806.691533324,224.649397646567,5.4145409542153,12.2681394811306
96.46,324.5616,-4.5127,1022.88096763504,,,,,,,,,229699.779907736,224.561593358037,5.41415002749531,12.3445284305041
96.48,324.4689,-4.7095,1067.92228760678,,,,,,,,,239715.328849132,224.468888449116,5.41373711606059,12.3872073685201
96.50,324.3732,-4.6722,1059.90998434747,,,,,,,,,237815.409164031,224.373213457783,5.4133107969057,12.379250059979
96.52,324.2820,-4.5368,1029.61340846326,,,,,,,,,230923.756121917,224.282001597648,5.41290419576375,12.3498428749438
96.54,324.1917,-4.6820,1062.99586144557,,,,,,,,,238314.894342131,224.19174240062,5.412501678562,12.3813481636185
96.56,324.0947,-4.5535,1034.27626179597,,,,,,,,,231775.851592703,224.094722226569,5.41206882955485,12.35352602669
96.58,324.0096,-4.5544,1034.86135573491,,,,,,,,,231818.880139413,224.009601725621,5.41168891578289,12.3537116566978
96.60,323.9125,-5.0560,1149.34419218868,,,,,,,,,257352.586300445,223.912547737656,5.41125556373901,12.4582023547698
96.62,323.8074,-5.2700,1198.55049448147,,,,,,,,,268244.423932685,223.807361615362,5.41078568906053,12.4996538734463
96.64,323.7017,-5.1095,1162.59656796172,,,,,,,,,260074.884814287,223.701748294556,5.41031368381895,12.4687248870448
96.66,323.6030,-4.9075,1117.13260563573,,,,,,,,,249794.182123237,223.602982191256,5.4098720783622,12.4283925862632
96.68,323.5054,-4.9108,1118.36381063703,,,,,,,,,249960.404460669,223.505447943894,5.40943578934444,12.4290578021433
96.70,323.4066,-4.9791,1134.43265848831,,,,,,,,,253439.687818584,223.406551215041,5.40899321125008,12.442881155831
96.72,323.3063,-4.9844,1136.15201207593,,,,,,,,,253709.88248802,223.306282778526,5.40854429449386,12.4439466982699
96.74,323.2072,-5.3929,1229.81085848565,,,,,,,,,274502.605929838,223.207173717632,5.40810037030264,12.5227160332558
